x,Curve1
0.561,5.269
3.272,5.421
7.515,6.073
10.716,5.967
14.154,5.519
19.233,5.23
24.219,5.622
29.208,6.099
33.026,5.734
36.648,5.199
40.046,5.262
44.219,5.744
47.767,6.316
51.974,6.203
56.224,5.664
59.807,5.641
