x,Curve1
0.432,4.374
1.962,4.997
4.316,5.887
6.845,5.437
10.063,5.075
13.339,4.624
16.525,4.797
19.358,5.329
22.382,5.95
25.808,5.945
29.208,5.493
32.795,5.042
35.909,5.037
39.38,5.836
42.898,6.366
45.264,6.363
48.146,5.555
51.422,5.104
54.349,5.1
56.97,5.185
59.444,5.985
61.639,6.25
