x,Curve1
-0.031,4.022
2.21,4.884
4.307,6.18
6.765,6.389
9.825,5.618
12.647,4.847
15.016,4.73
18.735,4.825
21.451,5.685
23.765,6.329
25.906,6.539
28.492,5.769
31.001,5.108
34.47,4.77
38.117,5.083
41.232,6.05
44.652,6.69
48.038,6.244
50.778,5.364
54.078,4.7
57.65,5.123
61.793,6.086
