x,Curve1
0.143,5.487
2.266,5.575
5.446,5.575
8.606,5.044
12.278,4.867
16.16,5.31
19.983,5.841
23.599,5.841
27.888,5.487
31.127,5.398
33.936,5.487
36.502,5.752
40.016,6.372
42.504,6.195
45.546,5.841
49.267,5.31
52.013,5.398
55.954,5.752
59.157,6.372
60.834,6.195
