x,Curve1
0.158,5.821
2.145,5.163
5.33,4.744
9.021,5.079
12.218,5.799
14.914,6.272
17.9,5.855
21.281,5.054
24.37,4.889
27.96,5.098
31.158,5.945
34.653,6.535
37.638,5.992
41.219,5.315
44.701,4.639
48.597,5.477
52.29,5.938
55.483,6.278
58.368,5.736
60.655,5.202
