x,Curve1
0.6,6.081
2.799,4.862
5.161,4.293
8.398,4.694
11.556,5.095
14.56,6.041
17.401,6.229
20.55,5.435
23.386,4.97
26.696,4.717
30.01,4.9
33.491,6.167
36.096,6.466
39.562,5.885
43.184,5.086
46.416,4.943
50.441,5.227
53.52,5.629
56.129,6.362
58.098,6.015
60.621,5.88
