x,Curve1
0.261,5.205
2.868,5.191
5.796,5.341
9.04,5.571
11.165,5.808
13.452,5.63
16.344,5.202
19.318,5.103
22.37,5.252
25.05,5.403
27.057,5.723
29.555,5.957
31.537,5.864
33.937,5.52
36.958,5.174
39.814,5.158
42.742,5.308
45.431,5.624
48.364,5.856
51.235,6.089
53.75,5.579
56.704,5.15
59.606,4.887
